player_id,player_name,position_group,race,race_source,confidence,notes
00-0034897,Connor Jessop,QB,White,https://en.wikipedia.org/wiki/Connor_Jessop,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0030661,Connor Shaw,QB,White,https://en.wikipedia.org/wiki/Connor_Shaw,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0033662,Cooper Rush,QB,White,https://en.wikipedia.org/wiki/Cooper_Rush,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0014384,Cory Sauter,QB,White,https://en.wikipedia.org/wiki/Cory_Sauter,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0022818,Craig Krenzel,QB,White,https://en.wikipedia.org/wiki/Craig_Krenzel,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0021277,Craig Nall,QB,White,https://en.wikipedia.org/wiki/Craig_Nall,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0025759,Cullen Finnerty,QB,White,https://en.wikipedia.org/wiki/Cullen_Finnerty,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0027134,Curtis Painter,QB,White,https://en.wikipedia.org/wiki/Curtis_Painter,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0037201,D'Eriq King,QB,White,https://en.wikipedia.org/wiki/D%27Eriq_King,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0024437,D.J. Shockley,QB,Black,https://en.wikipedia.org/wiki/D._J._Shockley,Medium,Wikipedia metadata matched Black/African-American language.
00-0033077,Dak Prescott,QB,Black,https://en.wikipedia.org/wiki/Dak_Prescott,Medium,Wikipedia metadata matched Black/African-American language.
00-0034572,Dalton Sturm,QB,White,https://en.wikipedia.org/wiki/2016_New_Mexico_Bowl,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0003600,Dameyune Craig,QB,Black,https://en.wikipedia.org/wiki/Dameyune_Craig,Medium,Wikipedia metadata matched Black/African-American language.
00-0007835,Damon Huard,QB,White,https://en.wikipedia.org/wiki/Damon_Huard,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0027605,Dan LeFevour,QB,White,https://en.wikipedia.org/wiki/Dan_LeFevour,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0023578,Dan Orlovsky,QB,White,https://en.wikipedia.org/wiki/Dan_Orlovsky,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0033999,Dane Evans,QB,White,https://en.wikipedia.org/wiki/Dane_Evans,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0035710,Daniel Jones,QB,White,https://en.wikipedia.org/wiki/Daniel_Jones_(American_football),Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0034423,Danny Etling,QB,White,https://en.wikipedia.org/wiki/Danny_Etling,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0009007,Danny Kanell,QB,White,https://en.wikipedia.org/wiki/Danny_Kanell,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0018333,Danny Wuerffel,QB,White,https://en.wikipedia.org/wiki/Danny_Wuerffel,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0023943,Darrell Hackney,QB,White,https://en.wikipedia.org/wiki/Darrell_Hackney,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0003739,Daunte Culpepper,QB,Black,https://en.wikipedia.org/wiki/Daunte_Culpepper,Medium,Wikipedia metadata matched Black/African-American language.
00-0001907,Dave Brown,QB,White,https://en.wikipedia.org/wiki/Dave_Logan_(American_football),Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0019765,Dave Dickenson,QB,White,https://en.wikipedia.org/wiki/Dave_Dickenson,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0022091,Dave Ragone,QB,White,https://en.wikipedia.org/wiki/Dave_Ragone,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
